"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"743","ENSMUSG00000025812",1509.4239787597,-0.223283177443184,0.0897942631853959,-2.48660849281849,0.0128967239068534,0.0823288116801054,"Pard3"
"1863","ENSMUSG00000047181",528.505006534331,-0.22342035326011,0.0699922379903844,-3.19207328805236,0.00141255486846419,0.0178709981634552,"Samd14"
"1313","ENSMUSG00000033436",1648.39515198516,-0.223462869341558,0.0904561204622712,-2.47040076668735,0.0134961757647356,0.0842649720160964,"Armcx2"
"1117","ENSMUSG00000030530",6503.81638081379,-0.223610570359205,0.0445052267113053,-5.02436650440437,5.0509698928924e-07,4.11816504366701e-05,"Furin"
"1956","ENSMUSG00000051000",2588.4594595203,-0.223756104164179,0.0653613972666033,-3.4233678213992,0.000618503234526198,0.0101398784012869,"Fam160a1"
"992","ENSMUSG00000028893",1818.36628853362,-0.223890003441166,0.0580784114716267,-3.85496086700897,0.000115748142526782,0.00292977518516153,"Sesn2"
"312","ENSMUSG00000019820",5644.72536625823,-0.223974137953844,0.0763259185660853,-2.93444405467483,0.0033414578451234,0.0326923545801477,"Utrn"
"1196","ENSMUSG00000031523",6492.96219038965,-0.224221538719865,0.08596711072127,-2.60822466683631,0.00910131973235027,0.0646153773254947,"Dlc1"
"350","ENSMUSG00000020190",4241.42502067704,-0.224619608261637,0.0525933853476009,-4.27087183639309,1.94710286438632e-05,0.000747837689676971,"Mknk2"
"1750","ENSMUSG00000042647",427.123817362837,-0.22478278872562,0.0824151917656202,-2.72744361700787,0.0063827164664177,0.0507921421089016,"Acad12"
"1543","ENSMUSG00000038459",1068.92292565066,-0.225017931065569,0.0691780663217858,-3.25273519526963,0.00114299960205844,0.0155470248311208,"Abhd17c"
"615","ENSMUSG00000023830",10523.8010018157,-0.225019795035653,0.0534226284810972,-4.21206895716994,2.53042265747033e-05,0.000928391479924774,"Igf2r"
"843","ENSMUSG00000027215",1510.4396143533,-0.225245913297312,0.0564849584706397,-3.9877149491823,6.67127518483532e-05,0.00195401089552466,"Cd82"
"1932","ENSMUSG00000049872",749.303361903821,-0.225899074472803,0.076618872059698,-2.94834769032873,0.00319477524320096,0.0317473673846812,"Calhm5"
"817","ENSMUSG00000026836",2111.74438543847,-0.225906569297962,0.0413737588816615,-5.4601412925547,4.75755804910651e-08,5.81841002812658e-06,"Acvr1"
"592","ENSMUSG00000022952",2469.63966494564,-0.226325014934074,0.0459306000613231,-4.9275431767036,8.32700263439298e-07,6.14259633485222e-05,"Runx1"
"2171","ENSMUSG00000063382",4343.48139077514,-0.226362274593974,0.0502247990892057,-4.5069821820875,6.57561529682752e-06,0.000320549749889403,"Bcl9l"
"1083","ENSMUSG00000030122",10465.4625780423,-0.226466820841458,0.0388348791566197,-5.83153149332909,5.49209431539665e-09,1.00751024927974e-06,"Ptms"
"1014","ENSMUSG00000029090",2312.99892054322,-0.226523054330581,0.0407371077665419,-5.56060718961074,2.68837674144169e-08,3.71102460684951e-06,"Adgra3"
"1343","ENSMUSG00000034300",1443.76616159312,-0.226758158186127,0.0508583293164506,-4.45862381312592,8.24875445480048e-06,0.000379788029903692,"Fam53c"
